"","stim","response","Emotion","correct","rt","FPNr","Reaktionstid","Korrekt"
"96","img/Rafd090_07_Caucasian_male_disgusted_frontal.jpg     ",3,"Glädje","False","1.6969151496887207",2,1.69691514968872,0
"97","img/Rafd090_08_Caucasian_female_contemptuous_frontal.jpg",5,"Avsky","False","5.342497110366821 ",2,5.34249711036682,0
"98","img/Rafd090_04_Caucasian_female_angry_frontal.jpg       ",3,"Förakt","False","6.090137958526611 ",2,6.09013795852661,0
"99","img/Rafd090_08_Caucasian_female_sad_frontal.jpg         ",3,"Sorg","False","4.873018980026245 ",2,4.87301898002625,0
"100","img/Rafd090_09_Caucasian_male_fearful_frontal.jpg       ",2,"Rädsla","False","12.23743987083435 ",2,12.2374398708344,0
"101","img/Rafd090_03_Caucasian_male_surprised_frontal.jpg     ",4,"Förvåning","False","1.9428210258483887",2,1.94282102584839,0
"102","img/Rafd090_14_Caucasian_female_disgusted_frontal.jpg   ",3,"Glädje","False","1.964111089706421 ",2,1.96411108970642,0
"103","img/Rafd090_07_Caucasian_male_contemptuous_frontal.jpg  ",5,"Avsky","False","12.113816976547241",2,12.1138169765472,0
"104","img/Rafd090_10_Caucasian_male_happy_frontal.jpg         ",1,"Ilska","True ","1.6953020095825195",2,1.69530200958252,1
"105","img/Rafd090_03_Caucasian_male_fearful_frontal.jpg       ",4,"Rädsla","True ","2.671454906463623 ",2,2.67145490646362,1
"106","img/Rafd090_12_Caucasian_female_disgusted_frontal.jpg   ",3,"Glädje","False","3.9256558418273926",2,3.92565584182739,0
"107","img/Rafd090_12_Caucasian_female_angry_frontal.jpg       ",2,"Förakt","True ","1.6444330215454102",2,1.64443302154541,1
"108","img/Rafd090_03_Caucasian_male_contemptuous_frontal.jpg  ",5,"Avsky","False","2.5910139083862305",2,2.59101390838623,0
"109","img/Rafd090_04_Caucasian_female_surprised_frontal.jpg   ",7,"Förvåning","True ","2.9356980323791504",2,2.93569803237915,1
"110","img/Rafd090_09_Caucasian_male_surprised_frontal.jpg     ",7,"Förvåning","True ","4.514677047729492 ",2,4.51467704772949,1
"111","img/Rafd090_05_Caucasian_male_angry_frontal.jpg         ",2,"Förakt","True ","1.0715360641479492",2,1.07153606414795,1
"112","img/Rafd090_10_Caucasian_male_disgusted_frontal.jpg     ",2,"Glädje","False","3.211866855621338 ",2,3.21186685562134,0
"113","img/Rafd090_05_Caucasian_male_fearful_frontal.jpg       ",7,"Rädsla","False","2.4814419746398926",2,2.48144197463989,0
"114","img/Rafd090_10_Caucasian_male_surprised_frontal.jpg     ",7,"Förvåning","True ","1.1034660339355469",2,1.10346603393555,1
"115","img/Rafd090_09_Caucasian_male_disgusted_frontal.jpg     ",2,"Glädje","False","3.9138660430908203",2,3.91386604309082,0
"116","img/Rafd090_05_Caucasian_male_contemptuous_frontal.jpg  ",5,"Avsky","False","7.69635796546936  ",2,7.69635796546936,0
"117","img/Rafd090_05_Caucasian_male_surprised_frontal.jpg     ",7,"Förvåning","True ","1.5926060676574707",2,1.59260606765747,1
"118","img/Rafd090_08_Caucasian_female_fearful_frontal.jpg     ",5,"Rädsla","False","27.350115060806274",2,27.3501150608063,0
"119","img/Rafd090_09_Caucasian_male_happy_frontal.jpg         ",1,"Ilska","True ","7.6972880363464355",2,7.69728803634644,1
"120","img/Rafd090_02_Caucasian_female_angry_frontal.jpg       ",3,"Förakt","False","2.528639078140259 ",2,2.52863907814026,0
"121","img/Rafd090_02_Caucasian_female_happy_frontal.jpg       ",1,"Ilska","True ","5.260246992111206 ",2,5.26024699211121,1
"122","img/Rafd090_08_Caucasian_female_disgusted_frontal.jpg   ",5,"Glädje","True ","9.664670944213867 ",2,9.66467094421387,1
"123","img/Rafd090_08_Caucasian_female_surprised_frontal.jpg   ",7,"Förvåning","True ","1.3726630210876465",2,1.37266302108765,1
"124","img/Rafd090_12_Caucasian_female_happy_frontal.jpg       ",1,"Ilska","True ","2.0831079483032227",2,2.08310794830322,1
"125","img/Rafd090_03_Caucasian_male_sad_frontal.jpg           ",6,"Sorg","True ","2.4428911209106445",2,2.44289112091064,1
"126","img/Rafd090_12_Caucasian_female_contemptuous_frontal.jpg",3,"Avsky","True ","2.8503220081329346",2,2.85032200813293,1
"127","img/Rafd090_03_Caucasian_male_disgusted_frontal.jpg     ",5,"Glädje","True ","3.50413179397583  ",2,3.50413179397583,1
"128","img/Rafd090_02_Caucasian_female_fearful_frontal.jpg     ",3,"Rädsla","False","2.129683017730713 ",2,2.12968301773071,0
"129","img/Rafd090_04_Caucasian_female_sad_frontal.jpg         ",6,"Sorg","True ","1.5431151390075684",2,1.54311513900757,1
"130","img/Rafd090_07_Caucasian_male_happy_frontal.jpg         ",1,"Ilska","True ","2.086306095123291 ",2,2.08630609512329,1
"131","img/Rafd090_08_Caucasian_female_angry_frontal.jpg       ",2,"Förakt","True ","4.3100879192352295",2,4.31008791923523,1
"132","img/Rafd090_07_Caucasian_male_fearful_frontal.jpg       ",3,"Rädsla","False","26.77152991294861 ",2,26.7715299129486,0
"133","img/Rafd090_12_Caucasian_female_fearful_frontal.jpg     ",5,"Rädsla","False","6.9346020221710205",2,6.93460202217102,0
"134","img/Rafd090_02_Caucasian_female_disgusted_frontal.jpg   ",5,"Glädje","True ","1.5283300876617432",2,1.52833008766174,1
"135","img/Rafd090_14_Caucasian_female_happy_frontal.jpg       ",1,"Ilska","True ","7.07966685295105  ",2,7.07966685295105,1
"136","img/Rafd090_03_Caucasian_male_happy_frontal.jpg         ",1,"Ilska","True ","80.98702383041382 ",2,80.9870238304138,1
"137","img/Rafd090_02_Caucasian_female_contemptuous_frontal.jpg",7,"Avsky","False","5.54338812828064  ",2,5.54338812828064,0
"138","img/Rafd090_04_Caucasian_female_fearful_frontal.jpg     ",2,"Rädsla","False","3.150623083114624 ",2,3.15062308311462,0
"139","img/Rafd090_09_Caucasian_male_angry_frontal.jpg         ",2,"Förakt","True ","1.2631139755249023",2,1.2631139755249,1
"140","img/Rafd090_02_Caucasian_female_surprised_frontal.jpg   ",7,"Förvåning","True ","1.2341210842132568",2,1.23412108421326,1
"141","img/Rafd090_10_Caucasian_male_happy_frontal.jpg         ",5,"Ilska","False","11.685908079147339",3,11.6859080791473,0
